CUST_ID,cust_name,region,signup_dt
729,Customer 729,West,2026-06-13
730,Customer 730,Midwest,2024-02-23
731,Customer 731,Southeast,
732,Customer 732,Northeast,2025-02-19
733,Customer 733,Midwest,2025-05-07
734,Customer 734,Southwest,2026-01-15
735,Customer 735,West,2026-07-21
736,Customer 736,Southwest,2024-01-30
737,Customer 737,West,2024-07-29
738,Customer 738,Northeast,2026-04-12
739,Customer 739,West,2024-11-05
740,Customer 740,Southwest,2025-09-25
741,Customer 741,Northeast,2024-10-29
742,Customer 742,Southeast,2026-01-15
743,Customer 743,Northeast,2025-08-08
744,Customer 744,Midwest,2024-04-02
745,Customer 745,Midwest,2025-08-01
746,Customer 746,Southwest,2026-06-07
747,Customer 747,Northeast,2025-12-17
748,Customer 748,Northeast,2026-01-10
749,Customer 749,Southeast,2025-05-18
750,Customer 750,Northeast,2024-02-15
751,Customer 751,Southwest,2024-04-02
752,Customer 752,West,2024-09-27
753,Customer 753,Southeast,2024-01-14
754,Customer 754,Southwest,2025-11-23
755,Customer 755,Midwest,2024-04-29
756,Customer 756,Southeast,2025-09-14
757,Customer 757,Northeast,2026-02-21
758,Customer 758,West,2025-10-27
759,Customer 759,Southeast,
760,Customer 760,Northeast,
761,Customer 761,Northeast,2024-01-25
762,Customer 762,Southwest,2025-08-21
763,Customer 763,Southeast,2025-11-09
764,Customer 764,Northeast,2024-01-06
765,Customer 765,Midwest,2024-07-10
766,Customer 766,West,2025-12-20
767,Customer 767,Northeast,2026-04-12
768,Customer 768,Southwest,2025-03-23
769,Customer 769,Southwest,2024-11-15
770,Customer 770,West,2026-05-20
771,Customer 771,Northeast,2024-05-09
772,Customer 772,West,2025-10-09
773,Customer 773,Southwest,2024-11-30
774,Customer 774,Southwest,2025-07-17
775,Customer 775,Southwest,2024-10-13
776,Customer 776,Southeast,2025-12-02
777,Customer 777,Southeast,2026-06-02
778,Customer 778,West,2024-03-17
779,Customer 779,West,2025-08-05
780,Customer 780,Southwest,2024-10-01
781,Customer 781,Midwest,2025-10-07
782,Customer 782,Northeast,2024-06-06
783,Customer 783,Midwest,2025-11-18
784,Customer 784,Southeast,2024-05-27
785,Customer 785,Southeast,2025-12-01
786,Customer 786,Northeast,2026-01-09
787,Customer 787,Southeast,2025-01-27
788,Customer 788,West,2024-01-01
789,Customer 789,West,
790,Customer 790,Southwest,2024-05-19
791,Customer 791,Southeast,2025-11-10
792,Customer 792,Southeast,2026-02-22
793,Customer 793,West,2026-05-13
794,Customer 794,Southwest,
795,Customer 795,Southwest,2025-09-24
796,Customer 796,West,2026-05-05
797,Customer 797,Southwest,2024-07-27
798,Customer 798,Southwest,
799,Customer 799,Southeast,2026-06-02
800,Customer 800,Southwest,2026-01-02
801,Customer 801,Southeast,2024-03-04
802,Customer 802,Southwest,
803,Customer 803,Midwest,2025-09-23
804,Customer 804,Southwest,2024-07-27
805,Customer 805,Southwest,2024-05-20
806,Customer 806,Midwest,2024-05-02
807,Customer 807,Southeast,2024-02-08
808,Customer 808,Southwest,2025-10-15
809,Customer 809,Northeast,
810,Customer 810,Midwest,2024-04-16
811,Customer 811,Southwest,2025-08-05
812,Customer 812,Southwest,2024-11-29
813,Customer 813,Southwest,2026-07-18
814,Customer 814,West,2025-02-21
815,Customer 815,Midwest,2025-10-08
816,Customer 816,West,2025-12-21
817,Customer 817,Southeast,2024-08-26
818,Customer 818,Southeast,2026-03-27
819,Customer 819,Southeast,2026-07-14
820,Customer 820,West,2026-07-08
821,Customer 821,Northeast,2024-07-08
822,Customer 822,West,2025-08-28
823,Customer 823,Southeast,2025-08-15
824,Customer 824,Southeast,2024-06-19
825,Customer 825,Southeast,2024-05-23
826,Customer 826,Southeast,2025-06-18
827,Customer 827,West,2025-07-19
828,Customer 828,Midwest,2025-03-07
829,Customer 829,Midwest,2025-02-16
830,Customer 830,Southeast,2026-04-28
831,Customer 831,Southwest,2024-03-21
832,Customer 832,Southeast,2024-12-19
833,Customer 833,Southeast,2025-10-12
834,Customer 834,Northeast,2024-09-25
835,Customer 835,Midwest,2026-06-14
836,Customer 836,Midwest,2026-04-30
837,Customer 837,Southeast,2026-01-24
838,Customer 838,Southeast,2026-02-12
839,Customer 839,Northeast,2025-09-22
840,Customer 840,Southwest,2024-09-18
841,Customer 841,Southwest,2024-04-18
842,Customer 842,Southeast,2025-07-07
843,Customer 843,Midwest,2025-08-14
844,Customer 844,Midwest,2025-09-29
845,Customer 845,Southeast,2025-06-30
846,Customer 846,Southwest,2025-04-08
847,Customer 847,Southwest,2024-07-18
848,Customer 848,Southwest,2024-12-06
849,Customer 849,Southeast,2025-10-30
850,Customer 850,Southeast,2024-04-24
851,Customer 851,West,2026-08-23
852,Customer 852,Southeast,2025-04-03
853,Customer 853,Midwest,2026-03-31
854,Customer 854,Southwest,2025-06-27
855,Customer 855,Southeast,2025-09-11
856,Customer 856,Southwest,2024-05-21
857,Customer 857,Southwest,2024-11-01
858,Customer 858,Southeast,2024-02-12
859,Customer 859,West,2025-04-12
860,Customer 860,Northeast,2024-07-04
861,Customer 861,Southwest,2025-05-29
862,Customer 862,Midwest,2026-05-14
863,Customer 863,Southeast,2024-08-04
864,Customer 864,Southeast,2024-09-22
865,Customer 865,Midwest,2026-03-11
866,Customer 866,Southwest,2024-09-23
867,Customer 867,Midwest,2026-07-20
868,Customer 868,Northeast,2026-05-20
869,Customer 869,West,2025-10-10
870,Customer 870,West,2025-04-24
871,Customer 871,Midwest,2025-10-26
872,Customer 872,Southeast,2024-06-21
873,Customer 873,Southeast,2024-11-19
874,Customer 874,Midwest,2026-01-12
875,Customer 875,Midwest,
876,Customer 876,Northeast,2025-10-06
877,Customer 877,Northeast,2026-06-02
878,Customer 878,Southeast,2024-07-07
879,Customer 879,Southwest,2025-05-03
880,Customer 880,Southwest,2025-08-14
881,Customer 881,West,2026-02-25
882,Customer 882,Northeast,2025-02-08
883,Customer 883,Southwest,2024-03-17
884,Customer 884,West,2024-01-30
885,Customer 885,Southeast,2026-02-13
886,Customer 886,Southeast,2025-01-28
887,Customer 887,West,2026-02-21
888,Customer 888,Southwest,2024-10-28
889,Customer 889,Southeast,2025-07-02
890,Customer 890,Midwest,2024-10-22
891,Customer 891,Southwest,2025-05-17
892,Customer 892,Southeast,2025-04-01
893,Customer 893,Southwest,2025-05-18
894,Customer 894,Southwest,2024-09-06
895,Customer 895,West,2026-05-21
896,Customer 896,West,2025-02-08
897,Customer 897,Southwest,2024-02-21
898,Customer 898,Southwest,2026-07-29
899,Customer 899,Midwest,2024-12-16
900,Customer 900,Southwest,2024-11-15
901,Customer 901,Southeast,2024-04-27
902,Customer 902,Southwest,2024-07-25
903,Customer 903,Southeast,2026-06-08
904,Customer 904,Northeast,2024-01-17
905,Customer 905,Midwest,2026-02-09
906,Customer 906,West,2025-06-06
907,Customer 907,Midwest,2024-02-13
908,Customer 908,Southwest,2024-08-30
909,Customer 909,Northeast,2026-07-29
910,Customer 910,Midwest,2025-04-13
911,Customer 911,Southeast,2026-07-30
912,Customer 912,Southwest,2024-04-24
913,Customer 913,Northeast,2025-12-18
914,Customer 914,West,2026-05-13
915,Customer 915,Midwest,2025-12-17
916,Customer 916,Midwest,2026-04-07
917,Customer 917,West,2024-06-02
918,Customer 918,Southwest,2025-07-05
919,Customer 919,Southwest,2025-02-11
920,Customer 920,Southwest,2026-06-25
921,Customer 921,Southwest,2025-06-02
922,Customer 922,Northeast,2026-05-30
923,Customer 923,Northeast,2025-09-03
924,Customer 924,Southwest,2025-12-14
925,Customer 925,Southeast,2025-09-06
926,Customer 926,Midwest,2025-05-04
927,Customer 927,Midwest,2024-08-03
928,Customer 928,West,2026-03-03
929,Customer 929,Northeast,2024-06-21
930,Customer 930,Southwest,2025-08-18
931,Customer 931,Southwest,2025-07-25
932,Customer 932,Midwest,2025-12-25
933,Customer 933,Southwest,2025-05-16
934,Customer 934,Midwest,2026-02-19
935,Customer 935,West,2026-01-03
936,Customer 936,Northeast,2024-03-25
937,Customer 937,Northeast,2026-07-19
938,Customer 938,West,2026-03-08
939,Customer 939,Southwest,2024-03-23
940,Customer 940,Southwest,
941,Customer 941,Southeast,2025-02-01
942,Customer 942,Midwest,2025-12-27
943,Customer 943,Northeast,2024-02-15
944,Customer 944,Midwest,2024-07-05
945,Customer 945,Southwest,2025-09-07
946,Customer 946,Northeast,2024-08-22
947,Customer 947,Northeast,2024-09-07
948,Customer 948,Midwest,
949,Customer 949,Midwest,2026-01-28
950,Customer 950,Midwest,2026-07-14
951,Customer 951,Southeast,2025-05-22
952,Customer 952,Southeast,2024-12-13
953,Customer 953,Northeast,2024-11-15
954,Customer 954,Northeast,2025-08-16
955,Customer 955,Midwest,2025-03-22
956,Customer 956,Southwest,2024-11-10
957,Customer 957,Southwest,2025-08-12
958,Customer 958,Southwest,2024-05-23
959,Customer 959,Southeast,2026-01-12
960,Customer 960,Southeast,2025-07-30
961,Customer 961,Southeast,2025-12-04
962,Customer 962,West,2024-03-26
963,Customer 963,Midwest,2025-01-07
964,Customer 964,Southeast,2025-10-08
965,Customer 965,Midwest,2026-03-23
966,Customer 966,Midwest,2024-09-08
967,Customer 967,West,2025-04-21
968,Customer 968,Midwest,2024-08-11
969,Customer 969,Midwest,2025-09-15
970,Customer 970,Midwest,2025-07-29
971,Customer 971,Northeast,2025-07-20
972,Customer 972,Midwest,2024-09-15
973,Customer 973,Southeast,2025-07-11
974,Customer 974,Southeast,2025-05-29
975,Customer 975,Southeast,2025-07-14
976,Customer 976,Northeast,2026-07-01
977,Customer 977,Midwest,2025-08-26
978,Customer 978,Southwest,2024-02-11
979,Customer 979,West,2024-02-21
980,Customer 980,Midwest,2025-10-09
981,Customer 981,West,2024-06-16
982,Customer 982,West,2024-07-18
983,Customer 983,West,2025-07-21
984,Customer 984,Southeast,2025-05-20
985,Customer 985,Southwest,2025-03-26
986,Customer 986,Southwest,2025-09-12
987,Customer 987,Southeast,2025-09-25
988,Customer 988,Midwest,2024-12-15
989,Customer 989,Southwest,2025-05-10
990,Customer 990,Midwest,2026-02-05
991,Customer 991,Midwest,2025-04-28
992,Customer 992,Southeast,2025-11-24
993,Customer 993,Northeast,2026-02-28
994,Customer 994,Northeast,2024-05-22
995,Customer 995,Northeast,2025-06-10
996,Customer 996,West,2024-08-14
997,Customer 997,Southwest,2024-02-05
998,Customer 998,Northeast,2025-05-09
999,Customer 999,Southwest,2025-02-05
1000,Customer 1000,Southwest,2024-11-16
1001,Customer 1001,Southwest,2026-05-19
1002,Customer 1002,Northeast,2024-05-21
1003,Customer 1003,Midwest,2024-04-01
1004,Customer 1004,Southwest,2026-07-14
1005,Customer 1005,West,2025-01-10
1006,Customer 1006,Northeast,2025-05-22
1007,Customer 1007,Southeast,2024-09-16
1008,Customer 1008,Southwest,2025-07-18
1009,Customer 1009,Midwest,2025-07-19
1010,Customer 1010,Northeast,2024-02-02
1011,Customer 1011,Southeast,2025-09-27
1012,Customer 1012,Southwest,2026-04-10
1013,Customer 1013,Southeast,2025-04-14
1014,Customer 1014,West,2025-08-09
1015,Customer 1015,Southwest,2025-07-08
1016,Customer 1016,Northeast,2025-08-29
1017,Customer 1017,Southeast,2024-03-15
1018,Customer 1018,Midwest,2024-09-25
1019,Customer 1019,West,2025-07-11
1020,Customer 1020,West,2025-12-27
1021,Customer 1021,Northeast,2025-02-11
1022,Customer 1022,West,2024-02-13
1023,Customer 1023,Midwest,2025-09-30
1024,Customer 1024,West,2025-03-06
1025,Customer 1025,Southwest,2025-05-10
1026,Customer 1026,West,2024-05-21
1027,Customer 1027,Southeast,2025-06-21
1028,Customer 1028,West,2024-01-16
1029,Customer 1029,West,2025-08-13
1030,Customer 1030,Midwest,2025-10-12
1031,Customer 1031,West,2026-07-19
1032,Customer 1032,Northeast,2026-01-14
1033,Customer 1033,Midwest,2025-12-17
1034,Customer 1034,Southwest,2026-06-08
1035,Customer 1035,Midwest,2024-04-16
1036,Customer 1036,Southwest,2025-11-19
1037,Customer 1037,Northeast,2026-03-07
1038,Customer 1038,Southwest,2024-03-21
1039,Customer 1039,Southwest,2026-03-28
1040,Customer 1040,Northeast,2025-04-27
1041,Customer 1041,Northeast,
1042,Customer 1042,West,2024-06-14
1043,Customer 1043,Midwest,
1044,Customer 1044,West,
1045,Customer 1045,Midwest,2025-09-12
1046,Customer 1046,Northeast,2024-02-29
1047,Customer 1047,Northeast,2026-03-10
1048,Customer 1048,Midwest,2025-07-03
1049,Customer 1049,Northeast,2025-05-03
1050,Customer 1050,Midwest,2026-01-16
1051,Customer 1051,Midwest,2024-09-12
1052,Customer 1052,Northeast,2026-05-20
1053,Customer 1053,Northeast,2025-08-10
1054,Customer 1054,Southwest,2025-08-30
1055,Customer 1055,Northeast,2024-02-11
1056,Customer 1056,West,2024-03-27
1057,Customer 1057,Northeast,2024-04-27
1058,Customer 1058,West,2025-09-19
1059,Customer 1059,Southwest,2024-06-20
1060,Customer 1060,West,2026-06-04
1061,Customer 1061,Northeast,2024-05-21
1062,Customer 1062,West,2025-06-27
1063,Customer 1063,Southwest,2024-07-30
1064,Customer 1064,Northeast,2024-08-08
1065,Customer 1065,West,2025-11-24
1066,Customer 1066,Northeast,2024-10-27
1067,Customer 1067,Midwest,2025-12-18
1068,Customer 1068,Midwest,2024-12-06
1069,Customer 1069,West,2025-11-11
1070,Customer 1070,Southwest,2026-01-27
1071,Customer 1071,Southwest,2025-06-14
1072,Customer 1072,Southwest,2025-05-19
1073,Customer 1073,Midwest,2024-04-18
1074,Customer 1074,West,2025-09-19
1075,Customer 1075,Southeast,2025-12-13
1076,Customer 1076,West,2026-08-18
1077,Customer 1077,Southwest,2026-08-12
1078,Customer 1078,West,2024-09-05
1079,Customer 1079,Southeast,2026-07-01
1080,Customer 1080,Northeast,2026-02-08
1081,Customer 1081,West,2025-07-30
1082,Customer 1082,Southeast,2025-12-25
1083,Customer 1083,Southeast,2024-04-27
1084,Customer 1084,Southeast,2024-04-09
1085,Customer 1085,Midwest,2024-03-04
1086,Customer 1086,Northeast,2025-10-13
1087,Customer 1087,West,
1088,Customer 1088,Northeast,2024-12-06
1089,Customer 1089,Southeast,2025-10-29
1090,Customer 1090,Northeast,2026-01-14
1091,Customer 1091,Northeast,2026-03-11
1092,Customer 1092,Northeast,2026-06-05
1093,Customer 1093,Southeast,2024-07-14
1094,Customer 1094,Southwest,2024-05-29
1095,Customer 1095,Midwest,2024-01-21
1096,Customer 1096,Midwest,2024-08-06
1097,Customer 1097,Southwest,2025-02-18
1098,Customer 1098,West,2025-11-28
1099,Customer 1099,Southeast,2025-08-01
1100,Customer 1100,Southwest,2024-11-02
1101,Customer 1101,Northeast,2025-12-12
1102,Customer 1102,Southwest,2024-12-11
1103,Customer 1103,Midwest,2026-05-23
1104,Customer 1104,Midwest,2026-01-11
1105,Customer 1105,Southwest,2026-07-20
1106,Customer 1106,Midwest,2024-09-29
1107,Customer 1107,Midwest,2025-10-07
1108,Customer 1108,West,2024-09-03
1109,Customer 1109,Southwest,2025-02-28
1110,Customer 1110,West,2024-11-16
1111,Customer 1111,Midwest,2025-02-01
1112,Customer 1112,Southeast,2025-08-26
1113,Customer 1113,Southwest,2024-09-26
1114,Customer 1114,Northeast,2026-08-16
1115,Customer 1115,Southwest,2024-01-03
1116,Customer 1116,Southeast,2025-02-28
1117,Customer 1117,West,2025-02-01
1118,Customer 1118,Northeast,2026-07-25
1119,Customer 1119,Southwest,2024-11-20
1120,Customer 1120,Southwest,2024-12-25
1121,Customer 1121,Northeast,2024-01-15
1122,Customer 1122,Southwest,2025-07-04
1123,Customer 1123,West,2024-05-06
1124,Customer 1124,Northeast,2024-10-09
1125,Customer 1125,West,2024-09-24
1126,Customer 1126,Southwest,2026-08-03
1127,Customer 1127,Southwest,2025-11-02
1128,Customer 1128,Northeast,2025-09-30
1129,Customer 1129,Midwest,2025-07-06
1130,Customer 1130,Southwest,2025-11-19
1131,Customer 1131,West,2025-03-12
1132,Customer 1132,Northeast,2026-07-26
1133,Customer 1133,Northeast,2026-01-26
1134,Customer 1134,Southeast,2026-07-30
1135,Customer 1135,Northeast,2024-10-22
1136,Customer 1136,Midwest,2025-04-16
1137,Customer 1137,Northeast,2025-09-06
1138,Customer 1138,West,2025-05-12
1139,Customer 1139,West,2026-06-29
1140,Customer 1140,Southwest,2024-08-03
1141,Customer 1141,West,2024-08-02
1142,Customer 1142,West,2025-06-25
1143,Customer 1143,West,2025-09-23
1144,Customer 1144,Midwest,2024-09-29
1145,Customer 1145,Southeast,2026-06-27
1146,Customer 1146,Midwest,2025-07-05
1147,Customer 1147,Southwest,2024-12-09
1148,Customer 1148,West,2024-09-25
1149,Customer 1149,Southeast,2024-08-17
1150,Customer 1150,Southeast,2024-12-12
1151,Customer 1151,Southeast,2024-11-14
1152,Customer 1152,Southeast,2026-07-17
1153,Customer 1153,West,2025-02-09
1154,Customer 1154,Midwest,2025-08-06
1155,Customer 1155,Midwest,2025-10-31
1156,Customer 1156,Southwest,2024-02-20
1157,Customer 1157,Southeast,2025-02-23
1158,Customer 1158,Northeast,2025-07-08
1159,Customer 1159,Southeast,2025-04-28
1160,Customer 1160,West,2024-07-30
1161,Customer 1161,West,2025-06-29
1162,Customer 1162,Midwest,2025-11-11
1163,Customer 1163,Northeast,2024-09-17
1164,Customer 1164,Southeast,2024-10-10
1165,Customer 1165,West,2024-01-29
1166,Customer 1166,West,2025-11-23
1167,Customer 1167,Northeast,2025-10-28
1168,Customer 1168,Southeast,2024-07-26
1169,Customer 1169,Southwest,2025-08-06
1170,Customer 1170,Midwest,2025-05-21
1171,Customer 1171,Southeast,2026-04-09
1172,Customer 1172,Southeast,2024-12-20
1173,Customer 1173,Midwest,2026-01-22
1174,Customer 1174,Midwest,2026-03-01
1175,Customer 1175,Southwest,2024-05-29
1176,Customer 1176,Northeast,2026-07-27
1177,Customer 1177,West,
1178,Customer 1178,Southwest,2025-01-21
1179,Customer 1179,West,2025-10-11
1180,Customer 1180,Southeast,2025-05-22
1181,Customer 1181,Midwest,2026-02-13
1182,Customer 1182,Northeast,2026-02-14
1183,Customer 1183,Southwest,2026-01-01
1184,Customer 1184,Southwest,2024-02-12
1185,Customer 1185,Northeast,2026-08-09
1186,Customer 1186,West,2024-09-12
1187,Customer 1187,West,2024-08-26
1188,Customer 1188,West,2024-06-30
1189,Customer 1189,Southwest,2024-06-29
1190,Customer 1190,West,2025-07-07
1191,Customer 1191,Southeast,2024-10-29
1192,Customer 1192,Southeast,2026-08-10
1193,Customer 1193,West,2025-09-18
1194,Customer 1194,Northeast,
1195,Customer 1195,West,2025-04-02
1196,Customer 1196,Southwest,2025-10-08
1197,Customer 1197,Southwest,2024-03-22
1198,Customer 1198,Midwest,2025-06-04
1199,Customer 1199,Northeast,2025-05-29
1200,Customer 1200,Southwest,2026-04-27
1201,Customer 1201,Southeast,2025-09-24
1202,Customer 1202,West,2025-01-09
1203,Customer 1203,West,2025-09-29
