ORDER_ID,CUST_ID,order_dt,region,status
723,3031,2024-05-29,Southeast,completed
724,4646,2026-07-15,Northeast,completed
725,901,2024-10-29,Southeast,completed
726,2639,2025-07-19,Northeast,cancelled
727,4023,2024-04-13,Southwest,completed
728,3845,2025-12-09,Midwest,completed
729,4159,2025-11-05,Southeast,completed
730,2351,2025-04-10,Northeast,completed
731,645,2025-10-19,Midwest,completed
732,168,2024-12-07,Southwest,completed
733,2770,2025-05-11,Northeast,completed
734,4677,2026-06-05,Southwest,cancelled
735,3373,2025-01-14,Southeast,completed
736,2789,2025-05-10,West,returned
737,344,2024-08-18,West,completed
738,1921,2025-08-14,Southwest,completed
739,1507,2025-03-28,Midwest,completed
740,4167,2025-03-21,Southeast,completed
741,1171,2025-11-13,Southeast,completed
742,4486,2025-10-14,Southwest,completed
743,2831,2024-02-09,Southeast,completed
744,2205,2024-12-06,Northeast,completed
745,978,2024-02-06,Southwest,completed
746,470,2024-05-05,Southeast,completed
747,3730,2025-01-30,Northeast,completed
748,472,2025-08-14,Southwest,completed
749,3896,2026-06-30,Northeast,completed
750,845,2024-05-04,Southeast,completed
751,4359,2024-02-25,Southeast,completed
752,2566,2024-07-17,Midwest,returned
753,4102,2026-05-13,Northeast,completed
754,1229,2025-04-29,Southeast,cancelled
755,3942,2024-10-04,Northeast,returned
756,2308,2025-09-05,Southeast,completed
757,439,2025-02-22,Midwest,completed
758,4766,2025-08-27,Southeast,completed
759,3573,2025-11-10,West,completed
760,3497,2024-11-12,Southwest,completed
761,4032,2025-09-08,Southeast,completed
762,946,2025-01-13,Northeast,completed
763,3277,2026-01-05,Northeast,completed
764,4000,2024-09-25,Southwest,completed
765,814,2026-08-14,West,completed
766,1314,2025-11-16,Midwest,completed
767,4567,2025-11-13,West,completed
768,1428,2024-07-07,Midwest,completed
769,539,2024-02-16,Northeast,completed
770,4751,2024-03-25,Southeast,completed
771,246,2025-10-27,Southeast,completed
772,2816,2024-12-28,Northeast,cancelled
773,18,2024-11-28,Northeast,cancelled
774,59,2024-11-29,Southwest,completed
775,164,2026-07-15,Midwest,returned
776,4406,2025-12-28,West,returned
777,719,2026-05-21,Southeast,completed
778,2760,2025-08-08,West,completed
779,4712,2024-09-11,Southeast,cancelled
780,2258,2025-11-10,Northeast,completed
781,2055,2026-06-13,West,completed
782,1892,2026-07-08,Northeast,completed
783,2007,2024-12-17,Midwest,completed
784,703,2025-09-28,Midwest,completed
785,2270,2026-06-06,Midwest,returned
786,2117,2025-03-27,Southeast,completed
787,162,2026-07-06,Southeast,completed
788,2069,2026-04-20,West,completed
789,2197,2024-09-16,Midwest,completed
790,1340,2024-08-17,Southwest,completed
791,2053,2026-08-08,West,completed
792,2167,2024-02-05,Southwest,completed
793,662,2025-05-12,Midwest,completed
794,4070,2024-03-20,Southwest,completed
795,3405,2025-12-29,Southeast,completed
796,2675,2024-06-19,Northeast,completed
797,2830,2024-08-02,Northeast,completed
798,4953,2024-05-27,West,completed
799,229,2025-06-27,West,completed
800,242,2025-10-17,Southeast,completed
801,4045,2026-07-05,Southwest,completed
802,344,2024-05-26,West,completed
803,1993,2024-11-01,West,completed
804,613,2024-08-06,West,completed
805,3226,2026-05-26,Northeast,completed
806,1477,2024-05-19,Midwest,completed
807,3012,2026-05-21,Southeast,completed
808,3511,2024-01-09,Southeast,completed
809,2301,2025-01-09,Southeast,completed
810,738,2024-10-27,Northeast,completed
811,1527,2024-02-03,Southwest,cancelled
812,1983,2024-12-06,Northeast,completed
813,1312,2024-04-06,Northeast,cancelled
814,3834,2026-01-31,Midwest,completed
815,964,2026-05-07,Southeast,completed
816,2313,2024-12-10,Midwest,cancelled
817,378,2025-02-07,West,completed
818,2839,2024-06-16,Midwest,returned
819,4499,2025-05-30,Midwest,returned
820,829,2025-02-12,Midwest,completed
821,1123,2025-03-11,West,completed
822,2285,2024-05-05,Southwest,completed
823,2172,2025-08-13,Midwest,completed
824,1388,2024-02-03,West,completed
825,1159,2026-04-13,Southeast,completed
826,697,2025-09-16,Southeast,completed
827,4017,2024-09-30,Southeast,completed
828,1728,2024-03-27,Midwest,completed
829,347,2026-06-29,Northeast,completed
830,2491,2024-05-18,West,returned
831,2390,2026-05-04,Midwest,completed
832,4703,2024-09-22,Midwest,completed
833,2957,2024-10-27,Northeast,completed
834,1663,2024-09-28,Midwest,completed
835,1702,2025-11-28,Southwest,completed
836,1457,2025-06-11,Midwest,completed
837,4759,2025-09-02,West,completed
838,590,2024-08-24,Southwest,completed
839,2383,2024-10-15,Southeast,completed
840,4200,2025-06-21,Southwest,completed
841,688,2025-11-09,Southwest,completed
842,3372,2025-02-18,West,completed
843,4000,2026-04-01,Southwest,completed
844,2945,2024-08-29,Southwest,completed
845,1425,2024-04-02,Northeast,completed
846,4795,2025-04-29,West,completed
847,1767,2025-04-23,Midwest,completed
848,174,2026-03-09,Midwest,completed
849,2321,2024-04-23,Southeast,completed
850,65,2026-05-12,Southwest,completed
851,4174,2025-08-25,Midwest,completed
852,1420,2024-01-22,Midwest,completed
853,1501,2024-04-23,Southeast,completed
854,3427,2024-07-22,Southeast,completed
855,4597,2025-08-26,West,completed
856,497,2024-10-01,Southwest,completed
857,2206,2024-10-09,Midwest,completed
858,1503,2024-09-30,Northeast,completed
859,1482,2025-11-03,Southwest,completed
860,1297,2026-07-14,West,completed
861,681,2024-09-29,West,returned
862,3753,2024-08-22,West,completed
863,3812,2026-05-30,Southwest,completed
864,1977,2025-10-26,Southeast,completed
865,3422,2026-05-28,Northeast,completed
866,54,2025-03-02,West,completed
867,4676,2026-06-22,Northeast,completed
868,3726,2024-07-23,Southwest,completed
869,62,2024-09-07,Midwest,completed
870,2877,2026-06-10,Southeast,completed
871,3109,2026-08-25,West,completed
872,2246,2025-08-01,Northeast,completed
873,1756,2024-01-28,Southeast,completed
874,4766,2025-04-07,Southeast,completed
875,1031,2024-12-18,West,completed
876,3840,2025-12-12,Southwest,completed
877,1511,2025-11-25,Southeast,completed
878,4842,2025-02-22,Southwest,returned
879,4549,2024-09-18,Southwest,completed
880,88,2026-06-15,Southeast,completed
881,2552,2024-09-15,Northeast,completed
882,2931,2025-12-25,Midwest,completed
883,1728,2024-01-18,Midwest,completed
884,1046,2025-10-01,Northeast,completed
885,448,2026-06-13,Northeast,completed
886,4458,2025-05-15,Southwest,completed
887,2326,2026-06-02,Southeast,completed
888,2359,2025-11-12,West,completed
889,4047,2025-05-16,Southwest,completed
890,1241,2024-03-01,Midwest,completed
891,2192,2025-08-08,Southeast,returned
892,859,2024-06-23,West,completed
893,3059,2024-06-21,Southwest,returned
894,229,2025-08-29,West,returned
895,3155,2026-07-06,Midwest,completed
896,245,2024-04-18,Southwest,completed
897,4738,2024-01-05,Southeast,completed
898,4231,2025-11-30,Southeast,completed
899,1661,2024-07-04,Midwest,completed
900,3759,2025-08-04,West,completed
901,2579,2024-05-15,Northeast,completed
902,3170,2026-03-21,Midwest,completed
903,3824,2026-08-20,Northeast,completed
904,4623,2024-05-16,Southeast,completed
905,3856,2024-07-29,West,completed
906,178,2024-09-05,Southwest,completed
907,2365,2025-12-26,West,completed
908,1548,2024-04-18,Southeast,completed
909,4667,2025-05-20,Northeast,completed
910,2600,2025-04-24,Northeast,completed
911,1546,2026-03-02,West,completed
912,1561,2026-04-02,Midwest,completed
913,4925,2025-02-18,Midwest,completed
914,3257,2025-03-26,Midwest,cancelled
915,332,2024-06-06,Southwest,completed
916,3358,2025-10-05,Northeast,completed
917,3401,2025-07-14,Midwest,completed
918,1809,2026-02-05,Southwest,completed
919,3935,2025-12-16,Southwest,completed
920,94,2026-05-16,Southeast,completed
921,3188,2024-01-06,Midwest,cancelled
922,2717,2024-03-11,West,cancelled
923,894,2024-11-14,Southwest,completed
924,4716,2024-07-20,West,completed
925,726,2025-07-29,Southeast,completed
926,4013,2025-03-01,Midwest,completed
927,2781,2026-06-03,Southeast,completed
928,4860,2026-08-23,Southwest,completed
929,2951,2024-07-21,West,completed
930,4161,2026-04-03,Midwest,completed
931,2836,2025-09-09,Midwest,completed
932,1970,2026-06-04,Southeast,returned
933,2213,2024-11-26,Northeast,completed
934,1582,2025-10-21,Southeast,completed
935,3360,2026-07-23,Midwest,returned
936,3132,2024-08-01,Southwest,completed
937,728,2024-07-31,Southeast,returned
938,1616,2024-10-19,Southwest,cancelled
939,1061,2026-08-23,Northeast,completed
940,2773,2025-05-13,West,completed
941,4681,2026-06-11,Northeast,completed
942,3147,2025-07-17,Southeast,returned
943,3797,2024-01-28,Northeast,completed
944,3253,2024-08-15,Midwest,completed
945,4178,2025-03-17,West,completed
946,3151,2026-08-11,Northeast,completed
947,2322,2024-12-06,West,completed
948,4609,2026-07-09,West,completed
949,4340,2026-06-18,Southeast,completed
950,201,2025-12-12,West,completed
951,4620,2024-08-31,Southwest,completed
952,4236,2026-03-29,Northeast,completed
953,4750,2026-01-20,West,completed
954,4322,2024-05-02,Southwest,completed
955,41,2024-07-26,Southeast,completed
956,1881,2024-04-04,Midwest,completed
957,2299,2025-03-26,Northeast,returned
958,1633,2025-08-14,Northeast,completed
959,2270,2024-11-01,Midwest,completed
960,1451,2025-12-11,Southwest,completed
961,3480,2024-11-05,Southeast,completed
962,1119,2025-02-23,Southwest,completed
963,3455,2024-12-04,West,completed
964,1814,2025-05-23,Midwest,completed
965,3582,2024-06-14,Southwest,returned
966,2608,2025-09-01,Midwest,completed
967,4613,2024-12-22,Northeast,completed
968,3217,2025-03-16,West,completed
969,3299,2024-04-22,Southeast,completed
970,3250,2025-03-10,Midwest,cancelled
971,4284,2026-01-06,West,completed
972,4118,2025-10-15,Midwest,completed
973,2213,2026-03-18,Northeast,cancelled
974,4473,2026-02-14,West,completed
975,3902,2024-07-12,West,completed
976,2235,2025-05-18,Midwest,completed
977,4857,2026-07-09,Southwest,returned
978,3699,2024-08-14,Southwest,completed
979,3356,2025-04-18,Southwest,completed
980,1707,2024-10-31,West,completed
981,2682,2025-06-28,Southeast,completed
982,3323,2024-07-18,Midwest,completed
983,2131,2024-05-15,Northeast,returned
984,3369,2026-02-09,Southwest,completed
985,1593,2026-02-15,West,completed
986,1042,2025-09-12,West,completed
987,3874,2025-11-07,Midwest,completed
988,2241,2024-06-10,Southeast,completed
989,3137,2025-07-10,Southwest,completed
990,2335,2024-09-01,Southeast,completed
991,1897,2024-03-20,Southwest,completed
992,842,2026-04-04,Southeast,completed
993,1286,2024-10-30,Southwest,completed
994,3226,2026-04-01,Northeast,cancelled
995,3966,2025-01-25,Southwest,completed
996,689,2026-03-21,Southwest,completed
997,542,2024-11-22,Midwest,completed
998,46,2025-11-05,West,completed
999,1513,2025-10-25,West,completed
1000,3817,2024-01-05,Northeast,completed
1001,1868,2024-07-16,Southeast,completed
1002,1035,2025-06-26,Midwest,completed
1003,3292,2024-02-07,Southeast,completed
1004,1635,2025-11-16,Southwest,completed
1005,4020,2024-04-28,West,completed
1006,4143,2026-04-09,Midwest,completed
1007,150,2026-01-04,West,completed
1008,1355,2024-08-24,Southeast,completed
1009,4082,2025-10-13,Southeast,completed
1010,3005,2024-06-06,Northeast,completed
1011,4670,2025-04-19,Southwest,completed
1012,2687,2025-06-06,Northeast,completed
1013,790,2026-07-12,Southwest,completed
1014,4379,2024-02-27,Southeast,completed
1015,1746,2025-12-20,Midwest,completed
1016,4488,2025-07-16,Southwest,completed
1017,747,2025-04-23,Northeast,completed
1018,3970,2024-08-28,Southwest,completed
1019,3656,2024-11-09,West,completed
1020,310,2025-02-05,Midwest,completed
1021,1214,2024-05-15,Midwest,completed
1022,3808,2026-02-04,Midwest,completed
1023,680,2024-01-04,Northeast,completed
1024,1720,2026-03-02,Northeast,completed
1025,3075,2024-01-04,Southwest,completed
1026,3908,2025-10-09,Southwest,completed
1027,3908,2024-06-30,Southwest,cancelled
1028,4492,2024-11-30,Northeast,completed
1029,2964,2024-05-11,West,completed
1030,4529,2024-12-27,Northeast,completed
1031,2278,2025-01-08,West,completed
1032,1511,2024-01-23,Southeast,completed
1033,4201,2024-07-19,West,completed
1034,2237,2024-11-07,Southeast,completed
1035,1951,2026-03-10,Midwest,completed
1036,4246,2024-12-18,Southeast,completed
1037,614,2024-02-25,Northeast,completed
1038,3119,2025-09-21,Midwest,completed
1039,3553,2024-12-25,Northeast,completed
1040,863,2026-05-17,Southeast,completed
1041,859,2024-04-25,West,completed
1042,3201,2026-03-29,Southwest,returned
1043,3385,2024-02-16,West,completed
1044,2105,2026-07-04,Southwest,completed
1045,1901,2025-08-07,Midwest,completed
1046,1056,2024-03-31,West,completed
1047,3351,2025-04-27,Midwest,completed
1048,3393,2025-05-18,Northeast,completed
1049,2939,2024-01-07,Midwest,completed
1050,1609,2025-07-02,Northeast,completed
1051,2811,2025-11-25,Southwest,completed
1052,152,2025-01-23,Midwest,cancelled
1053,2035,2025-05-02,West,completed
1054,4554,2024-09-19,Southeast,cancelled
1055,332,2025-07-08,Southwest,completed
1056,995,2024-10-18,Northeast,returned
1057,2862,2024-08-26,Midwest,completed
1058,1749,2025-06-10,Northeast,completed
1059,4641,2025-02-25,Southwest,completed
1060,3538,2025-06-11,Midwest,completed
1061,3306,2025-12-07,West,completed
1062,3858,2024-08-15,Northeast,completed
1063,503,2025-03-04,Midwest,cancelled
1064,1039,2026-06-18,Southwest,completed
1065,2633,2024-05-18,Midwest,completed
1066,2276,2024-08-24,Northeast,completed
1067,3134,2025-01-21,Northeast,completed
1068,3955,2025-06-08,Southwest,completed
1069,2073,2026-08-10,Northeast,returned
1070,2373,2026-03-16,Northeast,completed
1071,4838,2024-06-11,Northeast,completed
1072,3263,2025-05-14,Southwest,completed
1073,4094,2026-03-06,West,completed
1074,283,2025-12-09,Southeast,completed
1075,3507,2026-02-20,Midwest,returned
1076,3391,2026-01-22,Southeast,completed
1077,2513,2025-07-31,Northeast,completed
1078,1940,2025-01-19,Southeast,completed
1079,3963,2026-02-05,Southwest,completed
1080,3026,2024-09-25,Southeast,completed
1081,3192,2024-05-03,West,completed
1082,2906,2025-07-09,Southwest,returned
1083,4128,2024-07-24,Southeast,completed
1084,3836,2025-06-14,Southwest,completed
1085,3663,2025-04-16,Southeast,completed
1086,1098,2024-01-10,West,completed
1087,4746,2026-02-20,Midwest,completed
1088,2089,2024-10-31,Southwest,completed
1089,3367,2025-06-21,Southwest,completed
1090,1921,2025-12-18,Southwest,completed
1091,3150,2024-07-17,Southeast,completed
1092,3592,2026-05-24,Northeast,completed
1093,4007,2025-11-04,Midwest,completed
1094,4130,2024-10-15,Midwest,returned
1095,2365,2026-03-19,West,completed
1096,3757,2025-05-21,Southeast,completed
1097,417,2025-10-19,Southwest,completed
1098,2617,2024-08-13,Southwest,completed
1099,2757,2024-11-11,West,completed
1100,157,2024-10-12,Southwest,completed
1101,1746,2025-12-13,Midwest,completed
1102,3320,2024-05-27,Midwest,completed
1103,3172,2025-05-20,Southwest,returned
1104,4800,2025-04-07,Southeast,completed
1105,1646,2024-03-08,Southwest,completed
1106,4775,2024-12-27,Southeast,completed
1107,3951,2024-01-27,Northeast,completed
1108,2978,2025-09-16,Northeast,completed
1109,840,2026-04-01,Southwest,completed
1110,876,2024-12-15,Northeast,completed
1111,2181,2024-08-07,Southwest,completed
1112,2392,2025-05-05,Midwest,completed
1113,3798,2025-04-29,Northeast,completed
1114,2422,2026-03-18,Southeast,completed
1115,4751,2026-08-14,Southeast,completed
1116,387,2025-06-22,Northeast,completed
1117,2417,2024-11-26,Midwest,completed
1118,372,2025-09-05,Southeast,cancelled
1119,2971,2024-09-25,Midwest,completed
1120,600,2024-09-24,Midwest,completed
1121,2366,2026-07-23,Southwest,cancelled
1122,4424,2024-09-07,Southwest,completed
1123,3368,2025-10-18,Southeast,completed
1124,4869,2025-02-25,Northeast,completed
1125,1585,2024-02-13,West,completed
1126,3029,2024-01-08,West,completed
1127,593,2024-02-04,West,completed
1128,2257,2026-07-26,Midwest,completed
1129,758,2025-06-04,West,completed
1130,2684,2025-10-25,West,completed
1131,2863,2025-12-17,West,completed
1132,2460,2025-12-01,Southeast,returned
1133,79,2025-12-23,West,cancelled
1134,770,2024-06-20,West,completed
1135,4533,2025-06-08,Southeast,completed
1136,1171,2026-01-05,Southeast,completed
1137,2981,2024-07-05,Midwest,completed
1138,564,2025-09-06,Southeast,completed
1139,1756,2024-08-28,Southeast,completed
1140,3798,2024-11-25,Northeast,completed
1141,2260,2025-08-27,West,completed
1142,2495,2025-03-30,Southeast,completed
1143,4256,2025-02-20,Northeast,completed
